The copyright to the intellectual property of this file is held by www.climatedata.info
Title,Temperature Vostok and GISP2,
Reference,"Alley, R.B..  (2004) GISP2 Ice Core Temperature and Accumulation Data",
Reference,"Jouzel et al. (1987, 1993 and 1996) ",
Source,http://www.ncdc.noaa.gov/paleo/indexice.html,
File,gisp2_temp_accum_alley2000.txt,
File,vostok_deld.txt,
Age,Vostok,GISP2
0,0,
-46543,-6.78
-46628,-6.9
-46713,-6.91
-46797,-6.48
-46881,-6.71
-46966,-6.92
-47050,-6.67
-47133,-6.29
-47214,-5.92
-47295,-6.17
-47378,-6.73
-47462,-6.55
-47546,-6.78
-47631,-6.99
-47716,-6.36
-47798,-6.28
-47881,-6.74
-47966,-6.85
-48050,-6.46
-48134,-6.65
-48218,-6.49
-48300,-6.02
-48381,-6.05
-48461,-5.8
-48541,-5.83
-48622,-6.26
-48704,-6.36
-48787,-6.48
-48870,-6.39
-48953,-6.24
-49034,-5.76,
-49113,-5.77,
-49193,-5.89,
-49272,-5.51,
-49350,-5.51,
-49430,-5.89,
-49510,-5.97,
-49591,-6.07,
-49672,-5.78,
-49750,-5.3,
-49828,-5.58,
-49907,-5.6,
-49985,-5.18,
-95.1409,,0.130112931
-107.13,,0.099412931
-113.149,,0.118812931
-119.205,,0.121212931
-119.205,,0.123412931
-125.451,,0.055812931
-132.407,,-0.002087069
-138.807,,-0.036887069
-145.126,,-0.088387069
-152.263,,-0.120087069
-152.263,,-0.159887069
-159.38,,-0.234487069
-165.464,,-0.302687069
-171.847,,-0.316587069
-179.421,,-0.265787069
-186.623,,-0.247487069
-193.605,,-0.273987069
-200.585,,-0.300587069
-200.585,,-0.307687069
-208.106,,-0.298387069
-215.304,,-0.291387069
-223.068,,-0.303987069
-231.056,,-0.304887069
-238.562,,-0.299887069
-245.663,,-0.290287069
-253.461,,-0.312287069
-261.287,,-0.359287069
-268.471,,-0.350587069
-275.943,,-0.305287069
-284.122,,-0.278787069
-292.523,,-0.266587069
-292.523,,-0.280987069
-299.88,,-0.279887069
-307.306,,-0.291887069
-314.683,,-0.312487069
-322.114,,-0.368387069
-330.199,,-0.363387069
-338.479,,-0.363387069
-346.279,,-0.315587069
-354.187,,-0.283587069
-361.642,,-0.266187069
-369.36,,-0.259687069
-377.252,,-0.259687069
-385.137,,-0.271187069
-393.705,,-0.250087069
-402.092,,-0.220587069
-409.803,,-0.197287069
-417.837,,-0.191187069
-426.195,,-0.217087069
-435.395,,-0.237687069
-444.124,,-0.243387069
-444.124,,-0.287887069
-452.151,,-0.302887069
-460.146,,-0.267487069
-468.21,,-0.220587069
-477.154,,-0.163587069
-485.86,,-0.155787069
-493.906,,-0.135787069
-502.128,,-0.162587069
-510.547,,-0.136987069
-519.61,,-0.122987069
-529.979,,-0.086187069
-538.161,,-0.089387069
-546.961,,-0.180987069
-555.786,,-0.225787069
-563.878,,-0.291387069
-571.734,,-0.309787069
-579.811,,-0.294587069
-588.184,,-0.268587069
-596.972,,-0.227387069
-604.848,,-0.192987069
-613.338,,-0.157787069
-621.464,,-0.110187069
-629.783,,-0.068187069
-638.325,,0.003812931
-646.9,,-0.002987069
